user,stimulus_order,image_a,image_b,reference_a,reference_b,choice
test1,612,images/train_2000/143_R03.png_crop_116_0000_a.png,images/train_2000/143_R03.png_crop_116_0000_b.png,images/train_2000/143_R03.png_crop_116_0000_ref.png,images/train_2000/143_R03.png_crop_116_0000_ref.png,A
test1,613,images/train_2000/143_R03.png_crop_117_0000_a.png,images/train_2000/143_R03.png_crop_117_0000_b.png,images/train_2000/143_R03.png_crop_117_0000_ref.png,images/train_2000/143_R03.png_crop_117_0000_ref.png,A
test1,614,images/train_2000/143_R03.png_crop_127_0000_a.png,images/train_2000/143_R03.png_crop_127_0000_b.png,images/train_2000/143_R03.png_crop_127_0000_ref.png,images/train_2000/143_R03.png_crop_127_0000_ref.png,A
test1,615,images/train_2000/143_R03.png_crop_138_0000_a.png,images/train_2000/143_R03.png_crop_138_0000_b.png,images/train_2000/143_R03.png_crop_138_0000_ref.png,images/train_2000/143_R03.png_crop_138_0000_ref.png,B
test1,616,images/train_2000/143_R03.png_crop_140_0000_a.png,images/train_2000/143_R03.png_crop_140_0000_b.png,images/train_2000/143_R03.png_crop_140_0000_ref.png,images/train_2000/143_R03.png_crop_140_0000_ref.png,B
test1,617,images/train_2000/143_R03.png_crop_143_0000_a.png,images/train_2000/143_R03.png_crop_143_0000_b.png,images/train_2000/143_R03.png_crop_143_0000_ref.png,images/train_2000/143_R03.png_crop_143_0000_ref.png,A
test1,618,images/train_2000/143_R03.png_crop_149_0000_a.png,images/train_2000/143_R03.png_crop_149_0000_b.png,images/train_2000/143_R03.png_crop_149_0000_ref.png,images/train_2000/143_R03.png_crop_149_0000_ref.png,B
test1,619,images/train_2000/143_R03.png_crop_150_0000_a.png,images/train_2000/143_R03.png_crop_150_0000_b.png,images/train_2000/143_R03.png_crop_150_0000_ref.png,images/train_2000/143_R03.png_crop_150_0000_ref.png,B
test1,620,images/train_2000/143_R03.png_crop_175_0000_a.png,images/train_2000/143_R03.png_crop_175_0000_b.png,images/train_2000/143_R03.png_crop_175_0000_ref.png,images/train_2000/143_R03.png_crop_175_0000_ref.png,B
test1,621,images/train_2000/143_R03.png_crop_187_0000_a.png,images/train_2000/143_R03.png_crop_187_0000_b.png,images/train_2000/143_R03.png_crop_187_0000_ref.png,images/train_2000/143_R03.png_crop_187_0000_ref.png,A
test1,622,images/train_2000/143_R03.png_crop_199_0000_a.png,images/train_2000/143_R03.png_crop_199_0000_b.png,images/train_2000/143_R03.png_crop_199_0000_ref.png,images/train_2000/143_R03.png_crop_199_0000_ref.png,B
test1,623,images/train_2000/143_R03.png_crop_210_0000_a.png,images/train_2000/143_R03.png_crop_210_0000_b.png,images/train_2000/143_R03.png_crop_210_0000_ref.png,images/train_2000/143_R03.png_crop_210_0000_ref.png,B
test1,624,images/train_2000/143_R03.png_crop_236_0000_a.png,images/train_2000/143_R03.png_crop_236_0000_b.png,images/train_2000/143_R03.png_crop_236_0000_ref.png,images/train_2000/143_R03.png_crop_236_0000_ref.png,B
test1,625,images/train_2000/143_R03.png_crop_243_0000_a.png,images/train_2000/143_R03.png_crop_243_0000_b.png,images/train_2000/143_R03.png_crop_243_0000_ref.png,images/train_2000/143_R03.png_crop_243_0000_ref.png,B
test1,626,images/train_2000/143_R03.png_crop_24_0000_a.png,images/train_2000/143_R03.png_crop_24_0000_b.png,images/train_2000/143_R03.png_crop_24_0000_ref.png,images/train_2000/143_R03.png_crop_24_0000_ref.png,B
test1,627,images/train_2000/143_R03.png_crop_259_0000_a.png,images/train_2000/143_R03.png_crop_259_0000_b.png,images/train_2000/143_R03.png_crop_259_0000_ref.png,images/train_2000/143_R03.png_crop_259_0000_ref.png,A
test1,628,images/train_2000/143_R03.png_crop_2_0000_a.png,images/train_2000/143_R03.png_crop_2_0000_b.png,images/train_2000/143_R03.png_crop_2_0000_ref.png,images/train_2000/143_R03.png_crop_2_0000_ref.png,B
test1,629,images/train_2000/143_R03.png_crop_3_0000_a.png,images/train_2000/143_R03.png_crop_3_0000_b.png,images/train_2000/143_R03.png_crop_3_0000_ref.png,images/train_2000/143_R03.png_crop_3_0000_ref.png,A
test1,630,images/train_2000/143_R03.png_crop_53_0000_a.png,images/train_2000/143_R03.png_crop_53_0000_b.png,images/train_2000/143_R03.png_crop_53_0000_ref.png,images/train_2000/143_R03.png_crop_53_0000_ref.png,B
test1,631,images/train_2000/143_R03.png_crop_5_0000_a.png,images/train_2000/143_R03.png_crop_5_0000_b.png,images/train_2000/143_R03.png_crop_5_0000_ref.png,images/train_2000/143_R03.png_crop_5_0000_ref.png,B
test1,632,images/train_2000/143_R03.png_crop_66_0000_a.png,images/train_2000/143_R03.png_crop_66_0000_b.png,images/train_2000/143_R03.png_crop_66_0000_ref.png,images/train_2000/143_R03.png_crop_66_0000_ref.png,A
test1,633,images/train_2000/143_R03.png_crop_6_0000_a.png,images/train_2000/143_R03.png_crop_6_0000_b.png,images/train_2000/143_R03.png_crop_6_0000_ref.png,images/train_2000/143_R03.png_crop_6_0000_ref.png,B
test1,634,images/train_2000/143_R03.png_crop_95_0000_a.png,images/train_2000/143_R03.png_crop_95_0000_b.png,images/train_2000/143_R03.png_crop_95_0000_ref.png,images/train_2000/143_R03.png_crop_95_0000_ref.png,A
test1,635,images/train_2000/143_R04.png_crop_100_0000_a.png,images/train_2000/143_R04.png_crop_100_0000_b.png,images/train_2000/143_R04.png_crop_100_0000_ref.png,images/train_2000/143_R04.png_crop_100_0000_ref.png,B
test1,636,images/train_2000/143_R04.png_crop_101_0000_a.png,images/train_2000/143_R04.png_crop_101_0000_b.png,images/train_2000/143_R04.png_crop_101_0000_ref.png,images/train_2000/143_R04.png_crop_101_0000_ref.png,A
test1,637,images/train_2000/143_R04.png_crop_136_0000_a.png,images/train_2000/143_R04.png_crop_136_0000_b.png,images/train_2000/143_R04.png_crop_136_0000_ref.png,images/train_2000/143_R04.png_crop_136_0000_ref.png,A
test1,638,images/train_2000/143_R04.png_crop_146_0000_a.png,images/train_2000/143_R04.png_crop_146_0000_b.png,images/train_2000/143_R04.png_crop_146_0000_ref.png,images/train_2000/143_R04.png_crop_146_0000_ref.png,A
test1,639,images/train_2000/143_R04.png_crop_149_0000_a.png,images/train_2000/143_R04.png_crop_149_0000_b.png,images/train_2000/143_R04.png_crop_149_0000_ref.png,images/train_2000/143_R04.png_crop_149_0000_ref.png,A
test1,640,images/train_2000/143_R04.png_crop_162_0000_a.png,images/train_2000/143_R04.png_crop_162_0000_b.png,images/train_2000/143_R04.png_crop_162_0000_ref.png,images/train_2000/143_R04.png_crop_162_0000_ref.png,B
test1,641,images/train_2000/143_R04.png_crop_166_0000_a.png,images/train_2000/143_R04.png_crop_166_0000_b.png,images/train_2000/143_R04.png_crop_166_0000_ref.png,images/train_2000/143_R04.png_crop_166_0000_ref.png,B
test1,642,images/train_2000/143_R04.png_crop_170_0000_a.png,images/train_2000/143_R04.png_crop_170_0000_b.png,images/train_2000/143_R04.png_crop_170_0000_ref.png,images/train_2000/143_R04.png_crop_170_0000_ref.png,B
test1,643,images/train_2000/143_R04.png_crop_188_0000_a.png,images/train_2000/143_R04.png_crop_188_0000_b.png,images/train_2000/143_R04.png_crop_188_0000_ref.png,images/train_2000/143_R04.png_crop_188_0000_ref.png,B
test1,644,images/train_2000/143_R04.png_crop_195_0000_a.png,images/train_2000/143_R04.png_crop_195_0000_b.png,images/train_2000/143_R04.png_crop_195_0000_ref.png,images/train_2000/143_R04.png_crop_195_0000_ref.png,A
test1,645,images/train_2000/143_R04.png_crop_209_0000_a.png,images/train_2000/143_R04.png_crop_209_0000_b.png,images/train_2000/143_R04.png_crop_209_0000_ref.png,images/train_2000/143_R04.png_crop_209_0000_ref.png,B
test1,646,images/train_2000/143_R04.png_crop_223_0000_a.png,images/train_2000/143_R04.png_crop_223_0000_b.png,images/train_2000/143_R04.png_crop_223_0000_ref.png,images/train_2000/143_R04.png_crop_223_0000_ref.png,B
test1,647,images/train_2000/143_R04.png_crop_239_0000_a.png,images/train_2000/143_R04.png_crop_239_0000_b.png,images/train_2000/143_R04.png_crop_239_0000_ref.png,images/train_2000/143_R04.png_crop_239_0000_ref.png,B
test1,648,images/train_2000/143_R04.png_crop_23_0000_a.png,images/train_2000/143_R04.png_crop_23_0000_b.png,images/train_2000/143_R04.png_crop_23_0000_ref.png,images/train_2000/143_R04.png_crop_23_0000_ref.png,A
test1,649,images/train_2000/143_R04.png_crop_249_0000_a.png,images/train_2000/143_R04.png_crop_249_0000_b.png,images/train_2000/143_R04.png_crop_249_0000_ref.png,images/train_2000/143_R04.png_crop_249_0000_ref.png,A
test1,650,images/train_2000/143_R04.png_crop_24_0000_a.png,images/train_2000/143_R04.png_crop_24_0000_b.png,images/train_2000/143_R04.png_crop_24_0000_ref.png,images/train_2000/143_R04.png_crop_24_0000_ref.png,A
test1,651,images/train_2000/143_R04.png_crop_38_0000_a.png,images/train_2000/143_R04.png_crop_38_0000_b.png,images/train_2000/143_R04.png_crop_38_0000_ref.png,images/train_2000/143_R04.png_crop_38_0000_ref.png,A
test1,652,images/train_2000/143_R04.png_crop_42_0000_a.png,images/train_2000/143_R04.png_crop_42_0000_b.png,images/train_2000/143_R04.png_crop_42_0000_ref.png,images/train_2000/143_R04.png_crop_42_0000_ref.png,B
test1,653,images/train_2000/143_R04.png_crop_53_0000_a.png,images/train_2000/143_R04.png_crop_53_0000_b.png,images/train_2000/143_R04.png_crop_53_0000_ref.png,images/train_2000/143_R04.png_crop_53_0000_ref.png,B
test1,654,images/train_2000/143_R04.png_crop_67_0000_a.png,images/train_2000/143_R04.png_crop_67_0000_b.png,images/train_2000/143_R04.png_crop_67_0000_ref.png,images/train_2000/143_R04.png_crop_67_0000_ref.png,A
test1,655,images/train_2000/143_R04.png_crop_86_0000_a.png,images/train_2000/143_R04.png_crop_86_0000_b.png,images/train_2000/143_R04.png_crop_86_0000_ref.png,images/train_2000/143_R04.png_crop_86_0000_ref.png,A
test1,656,images/train_2000/143_R04.png_crop_93_0000_a.png,images/train_2000/143_R04.png_crop_93_0000_b.png,images/train_2000/143_R04.png_crop_93_0000_ref.png,images/train_2000/143_R04.png_crop_93_0000_ref.png,A
test1,657,images/train_2000/143_R04.png_crop_94_0000_a.png,images/train_2000/143_R04.png_crop_94_0000_b.png,images/train_2000/143_R04.png_crop_94_0000_ref.png,images/train_2000/143_R04.png_crop_94_0000_ref.png,B
test1,658,images/train_2000/144_R03.png_crop_102_0000_a.png,images/train_2000/144_R03.png_crop_102_0000_b.png,images/train_2000/144_R03.png_crop_102_0000_ref.png,images/train_2000/144_R03.png_crop_102_0000_ref.png,B
test1,659,images/train_2000/144_R03.png_crop_105_0000_a.png,images/train_2000/144_R03.png_crop_105_0000_b.png,images/train_2000/144_R03.png_crop_105_0000_ref.png,images/train_2000/144_R03.png_crop_105_0000_ref.png,A
test1,660,images/train_2000/144_R03.png_crop_133_0000_a.png,images/train_2000/144_R03.png_crop_133_0000_b.png,images/train_2000/144_R03.png_crop_133_0000_ref.png,images/train_2000/144_R03.png_crop_133_0000_ref.png,B
test1,661,images/train_2000/144_R03.png_crop_158_0000_a.png,images/train_2000/144_R03.png_crop_158_0000_b.png,images/train_2000/144_R03.png_crop_158_0000_ref.png,images/train_2000/144_R03.png_crop_158_0000_ref.png,A
test1,662,images/train_2000/144_R03.png_crop_160_0000_a.png,images/train_2000/144_R03.png_crop_160_0000_b.png,images/train_2000/144_R03.png_crop_160_0000_ref.png,images/train_2000/144_R03.png_crop_160_0000_ref.png,A
test1,663,images/train_2000/144_R03.png_crop_16_0000_a.png,images/train_2000/144_R03.png_crop_16_0000_b.png,images/train_2000/144_R03.png_crop_16_0000_ref.png,images/train_2000/144_R03.png_crop_16_0000_ref.png,A
test1,664,images/train_2000/144_R03.png_crop_19_0000_a.png,images/train_2000/144_R03.png_crop_19_0000_b.png,images/train_2000/144_R03.png_crop_19_0000_ref.png,images/train_2000/144_R03.png_crop_19_0000_ref.png,B
test1,665,images/train_2000/144_R03.png_crop_21_0000_a.png,images/train_2000/144_R03.png_crop_21_0000_b.png,images/train_2000/144_R03.png_crop_21_0000_ref.png,images/train_2000/144_R03.png_crop_21_0000_ref.png,B
test1,666,images/train_2000/144_R03.png_crop_37_0000_a.png,images/train_2000/144_R03.png_crop_37_0000_b.png,images/train_2000/144_R03.png_crop_37_0000_ref.png,images/train_2000/144_R03.png_crop_37_0000_ref.png,A
test1,667,images/train_2000/144_R03.png_crop_54_0000_a.png,images/train_2000/144_R03.png_crop_54_0000_b.png,images/train_2000/144_R03.png_crop_54_0000_ref.png,images/train_2000/144_R03.png_crop_54_0000_ref.png,A
test1,668,images/train_2000/144_R03.png_crop_62_0000_a.png,images/train_2000/144_R03.png_crop_62_0000_b.png,images/train_2000/144_R03.png_crop_62_0000_ref.png,images/train_2000/144_R03.png_crop_62_0000_ref.png,A
test1,669,images/train_2000/144_R03.png_crop_71_0000_a.png,images/train_2000/144_R03.png_crop_71_0000_b.png,images/train_2000/144_R03.png_crop_71_0000_ref.png,images/train_2000/144_R03.png_crop_71_0000_ref.png,B
test1,670,images/train_2000/144_R03.png_crop_73_0000_a.png,images/train_2000/144_R03.png_crop_73_0000_b.png,images/train_2000/144_R03.png_crop_73_0000_ref.png,images/train_2000/144_R03.png_crop_73_0000_ref.png,B
test1,671,images/train_2000/144_R03.png_crop_75_0000_a.png,images/train_2000/144_R03.png_crop_75_0000_b.png,images/train_2000/144_R03.png_crop_75_0000_ref.png,images/train_2000/144_R03.png_crop_75_0000_ref.png,A
test1,672,images/train_2000/144_R03.png_crop_7_0000_a.png,images/train_2000/144_R03.png_crop_7_0000_b.png,images/train_2000/144_R03.png_crop_7_0000_ref.png,images/train_2000/144_R03.png_crop_7_0000_ref.png,B
test1,673,images/train_2000/144_R03.png_crop_82_0000_a.png,images/train_2000/144_R03.png_crop_82_0000_b.png,images/train_2000/144_R03.png_crop_82_0000_ref.png,images/train_2000/144_R03.png_crop_82_0000_ref.png,B
test1,674,images/train_2000/144_R03.png_crop_91_0000_a.png,images/train_2000/144_R03.png_crop_91_0000_b.png,images/train_2000/144_R03.png_crop_91_0000_ref.png,images/train_2000/144_R03.png_crop_91_0000_ref.png,B
test1,675,images/train_2000/144_R03.png_crop_92_0000_a.png,images/train_2000/144_R03.png_crop_92_0000_b.png,images/train_2000/144_R03.png_crop_92_0000_ref.png,images/train_2000/144_R03.png_crop_92_0000_ref.png,B
test1,676,images/train_2000/144_R03.png_crop_97_0000_a.png,images/train_2000/144_R03.png_crop_97_0000_b.png,images/train_2000/144_R03.png_crop_97_0000_ref.png,images/train_2000/144_R03.png_crop_97_0000_ref.png,B
test1,677,images/train_2000/144_R03.png_crop_98_0000_a.png,images/train_2000/144_R03.png_crop_98_0000_b.png,images/train_2000/144_R03.png_crop_98_0000_ref.png,images/train_2000/144_R03.png_crop_98_0000_ref.png,B
test1,678,images/train_2000/145_R01.png_crop_16_0000_a.png,images/train_2000/145_R01.png_crop_16_0000_b.png,images/train_2000/145_R01.png_crop_16_0000_ref.png,images/train_2000/145_R01.png_crop_16_0000_ref.png,A
test1,679,images/train_2000/145_R01.png_crop_1_0000_a.png,images/train_2000/145_R01.png_crop_1_0000_b.png,images/train_2000/145_R01.png_crop_1_0000_ref.png,images/train_2000/145_R01.png_crop_1_0000_ref.png,A
test1,680,images/train_2000/145_R01.png_crop_22_0000_a.png,images/train_2000/145_R01.png_crop_22_0000_b.png,images/train_2000/145_R01.png_crop_22_0000_ref.png,images/train_2000/145_R01.png_crop_22_0000_ref.png,A
test1,681,images/train_2000/145_R01.png_crop_47_0000_a.png,images/train_2000/145_R01.png_crop_47_0000_b.png,images/train_2000/145_R01.png_crop_47_0000_ref.png,images/train_2000/145_R01.png_crop_47_0000_ref.png,B
test1,682,images/train_2000/145_R01.png_crop_4_0000_a.png,images/train_2000/145_R01.png_crop_4_0000_b.png,images/train_2000/145_R01.png_crop_4_0000_ref.png,images/train_2000/145_R01.png_crop_4_0000_ref.png,A
test1,683,images/train_2000/145_R01.png_crop_61_0000_a.png,images/train_2000/145_R01.png_crop_61_0000_b.png,images/train_2000/145_R01.png_crop_61_0000_ref.png,images/train_2000/145_R01.png_crop_61_0000_ref.png,B
test1,684,images/train_2000/146_R03.png_crop_101_0000_a.png,images/train_2000/146_R03.png_crop_101_0000_b.png,images/train_2000/146_R03.png_crop_101_0000_ref.png,images/train_2000/146_R03.png_crop_101_0000_ref.png,A
test1,685,images/train_2000/146_R03.png_crop_11_0000_a.png,images/train_2000/146_R03.png_crop_11_0000_b.png,images/train_2000/146_R03.png_crop_11_0000_ref.png,images/train_2000/146_R03.png_crop_11_0000_ref.png,B
test1,686,images/train_2000/146_R03.png_crop_12_0000_a.png,images/train_2000/146_R03.png_crop_12_0000_b.png,images/train_2000/146_R03.png_crop_12_0000_ref.png,images/train_2000/146_R03.png_crop_12_0000_ref.png,B
test1,687,images/train_2000/146_R03.png_crop_18_0000_a.png,images/train_2000/146_R03.png_crop_18_0000_b.png,images/train_2000/146_R03.png_crop_18_0000_ref.png,images/train_2000/146_R03.png_crop_18_0000_ref.png,A
test1,688,images/train_2000/146_R03.png_crop_41_0000_a.png,images/train_2000/146_R03.png_crop_41_0000_b.png,images/train_2000/146_R03.png_crop_41_0000_ref.png,images/train_2000/146_R03.png_crop_41_0000_ref.png,A
test1,689,images/train_2000/146_R03.png_crop_48_0000_a.png,images/train_2000/146_R03.png_crop_48_0000_b.png,images/train_2000/146_R03.png_crop_48_0000_ref.png,images/train_2000/146_R03.png_crop_48_0000_ref.png,A
test1,690,images/train_2000/146_R03.png_crop_65_0000_a.png,images/train_2000/146_R03.png_crop_65_0000_b.png,images/train_2000/146_R03.png_crop_65_0000_ref.png,images/train_2000/146_R03.png_crop_65_0000_ref.png,B
test1,691,images/train_2000/146_R03.png_crop_80_0000_a.png,images/train_2000/146_R03.png_crop_80_0000_b.png,images/train_2000/146_R03.png_crop_80_0000_ref.png,images/train_2000/146_R03.png_crop_80_0000_ref.png,B
test1,692,images/train_2000/146_R03.png_crop_84_0000_a.png,images/train_2000/146_R03.png_crop_84_0000_b.png,images/train_2000/146_R03.png_crop_84_0000_ref.png,images/train_2000/146_R03.png_crop_84_0000_ref.png,A
test1,693,images/train_2000/146_R03.png_crop_99_0000_a.png,images/train_2000/146_R03.png_crop_99_0000_b.png,images/train_2000/146_R03.png_crop_99_0000_ref.png,images/train_2000/146_R03.png_crop_99_0000_ref.png,B
test1,694,images/train_2000/146_R04.png_crop_101_0000_a.png,images/train_2000/146_R04.png_crop_101_0000_b.png,images/train_2000/146_R04.png_crop_101_0000_ref.png,images/train_2000/146_R04.png_crop_101_0000_ref.png,A
test1,695,images/train_2000/146_R04.png_crop_104_0000_a.png,images/train_2000/146_R04.png_crop_104_0000_b.png,images/train_2000/146_R04.png_crop_104_0000_ref.png,images/train_2000/146_R04.png_crop_104_0000_ref.png,B
test1,696,images/train_2000/146_R04.png_crop_1_0000_a.png,images/train_2000/146_R04.png_crop_1_0000_b.png,images/train_2000/146_R04.png_crop_1_0000_ref.png,images/train_2000/146_R04.png_crop_1_0000_ref.png,B
